distance to pad,"first pad(Gtype,GIndex,GSection,Label)","second pad(Gtype,GIndex,GSection,Label)"
469.57362694789623,[['ColumnPad' '4' 'B' 'R08-']],[['ColumnPad' '4' 'B' 'L08+']]
425.79300109795014,[['ColumnPad' '4' 'B' 'L08+']],[['ColumnPad' '4' 'B' 'L08-']]
56096.22917315691,[['ColumnPad' '4' 'B' 'L08-']],[['RowPad' '8' 'B' 'B04+']]
425.79302312390814,[['RowPad' '7' 'B' 'B05+']],[['RowPad' '7' 'B' 'B05-']]
469.57362694789015,[['RowPad' '7' 'B' 'B05-']],[['RowPad' '7' 'B' 'T05+']]
425.7926722995558,[['RowPad' '7' 'B' 'T05+']],[['RowPad' '7' 'B' 'T05-']]
54612.72301364439,[['RowPad' '7' 'B' 'T05-']],[['ColumnPad' '5' 'B' 'R07+']]
425.7930010979478,[['ColumnPad' '5' 'B' 'R07+']],[['ColumnPad' '5' 'B' 'R07-']]
469.57362694789316,[['ColumnPad' '5' 'B' 'R07-']],[['ColumnPad' '5' 'B' 'L07+']]
425.7923655269066,[['ColumnPad' '5' 'B' 'L07+']],[['ColumnPad' '5' 'B' 'L07-']]
54806.155721838724,[['ColumnPad' '5' 'B' 'L07-']],[['RowPad' '7' 'B' 'B05+']]
425.7926722995558,[['RowPad' '6' 'B' 'B06+']],[['RowPad' '6' 'B' 'B06-']]
469.57362694789015,[['RowPad' '6' 'B' 'B06-']],[['RowPad' '6' 'B' 'T06+']]
425.79302312390814,[['RowPad' '6' 'B' 'T06+']],[['RowPad' '6' 'B' 'T06-']]
53888.36748989775,[['RowPad' '6' 'B' 'T06-']],[['ColumnPad' '6' 'B' 'R06+']]
425.7930010979478,[['ColumnPad' '6' 'B' 'R06+']],[['ColumnPad' '6' 'B' 'R06-']]
469.5744614605829,[['ColumnPad' '6' 'B' 'R06-']],[['ColumnPad' '6' 'B' 'L06+']]
425.7930010979478,[['ColumnPad' '6' 'B' 'L06+']],[['ColumnPad' '6' 'B' 'L06-']]
54011.96778631437,[['ColumnPad' '6' 'B' 'L06-']],[['RowPad' '6' 'B' 'B06+']]
425.79302312390814,[['RowPad' '5' 'B' 'B07+']],[['RowPad' '5' 'B' 'B07-']]
469.57362694789015,[['RowPad' '5' 'B' 'B07-']],[['RowPad' '5' 'B' 'T07+']]
425.7926722995558,[['RowPad' '5' 'B' 'T07+']],[['RowPad' '5' 'B' 'T07-']]
53684.385949686235,[['RowPad' '5' 'B' 'T07-']],[['ColumnPad' '7' 'B' 'R05+']]
425.7923655269066,[['ColumnPad' '7' 'B' 'R05+']],[['ColumnPad' '7' 'B' 'R05-']]
469.57362694789316,[['ColumnPad' '7' 'B' 'R05-']],[['ColumnPad' '7' 'B' 'L05+']]
425.7930010979478,[['ColumnPad' '7' 'B' 'L05+']],[['ColumnPad' '7' 'B' 'L05-']]
53735.65977861581,[['ColumnPad' '7' 'B' 'L05-']],[['RowPad' '5' 'B' 'B07+']]
425.79267229955457,[['RowPad' '4' 'B' 'B08+']],[['RowPad' '4' 'B' 'B08-']]
469.5736269478897,[['RowPad' '4' 'B' 'B08-']],[['RowPad' '4' 'B' 'T08+']]
425.79302312390814,[['RowPad' '4' 'B' 'T08+']],[['RowPad' '4' 'B' 'T08-']]
54006.674017428806,[['RowPad' '4' 'B' 'T08-']],[['ColumnPad' '8' 'B' 'R04+']]
425.7930010979478,[['ColumnPad' '8' 'B' 'R04+']],[['ColumnPad' '8' 'B' 'R04-']]
469.57362694789316,[['ColumnPad' '8' 'B' 'R04-']],[['ColumnPad' '8' 'B' 'L04+']]
425.79300109795014,[['ColumnPad' '8' 'B' 'L04+']],[['ColumnPad' '8' 'B' 'L04-']]
53985.182161581375,[['ColumnPad' '8' 'B' 'L04-']],[['RowPad' '4' 'B' 'B08+']]
425.7930231239056,[['RowPad' '3' 'B' 'B09+']],[['RowPad' '3' 'B' 'B09-']]
469.5736269478897,[['RowPad' '3' 'B' 'B09-']],[['RowPad' '3' 'B' 'T09+']]
425.79267229955457,[['RowPad' '3' 'B' 'T09+']],[['RowPad' '3' 'B' 'T09-']]
54845.95501599116,[['RowPad' '3' 'B' 'T09-']],[['ColumnPad' '9' 'B' 'R03+']]
425.79300109794895,[['ColumnPad' '9' 'B' 'R03+']],[['ColumnPad' '9' 'B' 'R03-']]
469.5736269478917,[['ColumnPad' '9' 'B' 'R03-']],[['ColumnPad' '9' 'B' 'L03+']]
425.7923655269043,[['ColumnPad' '9' 'B' 'L03+']],[['ColumnPad' '9' 'B' 'L03-']]
54753.34935795052,[['ColumnPad' '9' 'B' 'L03-']],[['RowPad' '3' 'B' 'B09+']]
425.79267229955457,[['RowPad' '2' 'B' 'B10+']],[['RowPad' '2' 'B' 'B10-']]
469.57362694789015,[['RowPad' '2' 'B' 'B10-']],[['RowPad' '2' 'B' 'T10+']]
425.79302312390814,[['RowPad' '2' 'B' 'T10+']],[['RowPad' '2' 'B' 'T10-']]
56179.06211812814,[['RowPad' '2' 'B' 'T10-']],[['ColumnPad' '10' 'B' 'R02+']]
425.7930010979484,[['ColumnPad' '10' 'B' 'R02+']],[['ColumnPad' '10' 'B' 'R02-']]
469.5744614605844,[['ColumnPad' '10' 'B' 'R02-']],[['ColumnPad' '10' 'B' 'L02+']]
425.7930010979484,[['ColumnPad' '10' 'B' 'L02+']],[['ColumnPad' '10' 'B' 'L02-']]
56018.82565845482,[['ColumnPad' '10' 'B' 'L02-']],[['RowPad' '2' 'B' 'B10+']]
425.79302312390814,[['RowPad' '1' 'B' 'B11+']],[['RowPad' '1' 'B' 'B11-']]
469.57362694789015,[['RowPad' '1' 'B' 'B11-']],[['RowPad' '1' 'B' 'T11+']]
425.7926722995571,[['RowPad' '1' 'B' 'T11+']],[['RowPad' '1' 'B' 'T11-']]
57971.939451397135,[['RowPad' '1' 'B' 'T11-']],[['ColumnPad' '11' 'B' 'R01+']]
425.79236552690486,[['ColumnPad' '11' 'B' 'R01+']],[['ColumnPad' '11' 'B' 'R01-']]
469.573626947892,[['ColumnPad' '11' 'B' 'R01-']],[['ColumnPad' '11' 'B' 'L01+']]
425.7930010979484,[['ColumnPad' '11' 'B' 'L01+']],[['ColumnPad' '11' 'B' 'L01-']]
57748.92981745204,[['ColumnPad' '11' 'B' 'L01-']],[['RowPad' '1' 'B' 'B11+']]
425.7926722995555,[['RowPad' '11' 'B' 'B02+']],[['RowPad' '11' 'B' 'B02-']]
469.57362694789003,[['RowPad' '11' 'B' 'B02-']],[['RowPad' '11' 'B' 'T02+']]
425.7926722995558,[['RowPad' '11' 'B' 'T02+']],[['RowPad' '11' 'B' 'T02-']]
56716.32036169192,[['RowPad' '11' 'B' 'T02-']],[['ColumnPad' '2' 'B' 'R11+']]
425.7923655269089,[['ColumnPad' '2' 'B' 'R11+']],[['ColumnPad' '2' 'B' 'R11-']]
469.57362694789623,[['ColumnPad' '2' 'B' 'R11-']],[['ColumnPad' '2' 'B' 'L11+']]
425.79300109795014,[['ColumnPad' '2' 'B' 'L11+']],[['ColumnPad' '2' 'B' 'L11-']]
57134.9029438731,[['ColumnPad' '2' 'B' 'L11-']],[['RowPad' '11' 'B' 'B02+']]
425.7926722995552,[['RowPad' '10' 'B' 'B03+']],[['RowPad' '10' 'B' 'B03-']]
469.5735670328944,[['RowPad' '10' 'B' 'B03-']],[['RowPad' '10' 'B' 'T03+']]
425.7926722995558,[['RowPad' '10' 'B' 'T03+']],[['RowPad' '10' 'B' 'T03-']]
54247.9431660415,[['RowPad' '10' 'B' 'T03-']],[['ColumnPad' '3' 'B' 'R10+']]
425.79300109795014,[['ColumnPad' '3' 'B' 'R10+']],[['ColumnPad' '3' 'B' 'R10-']]
469.57362694789623,[['ColumnPad' '3' 'B' 'R10-']],[['ColumnPad' '3' 'B' 'L10+']]
425.79300109795014,[['ColumnPad' '3' 'B' 'L10+']],[['ColumnPad' '3' 'B' 'L10-']]
54613.79680425484,[['ColumnPad' '3' 'B' 'L10-']],[['RowPad' '10' 'B' 'B03+']]
425.7926722995552,[['RowPad' '9' 'B' 'B04+']],[['RowPad' '9' 'B' 'B04-']]
469.57362694789003,[['RowPad' '9' 'B' 'B04-']],[['RowPad' '9' 'B' 'T04+']]
425.7926722995558,[['RowPad' '9' 'B' 'T04+']],[['RowPad' '9' 'B' 'T04-']]
52207.165022470064,[['RowPad' '9' 'B' 'T04-']],[['ColumnPad' '4' 'B' 'R09+']]
425.79300109795014,[['ColumnPad' '4' 'B' 'R09+']],[['ColumnPad' '4' 'B' 'R09-']]
469.57362694789015,[['ColumnPad' '4' 'B' 'R09-']],[['ColumnPad' '4' 'B' 'L09+']]
425.7923655269043,[['ColumnPad' '4' 'B' 'L09+']],[['ColumnPad' '4' 'B' 'L09-']]
52512.73053182841,[['ColumnPad' '4' 'B' 'L09-']],[['RowPad' '9' 'B' 'B04+']]
425.7926722995558,[['RowPad' '8' 'B' 'B05+']],[['RowPad' '8' 'B' 'B05-']]
469.5735670328943,[['RowPad' '8' 'B' 'B05-']],[['RowPad' '8' 'B' 'T05+']]
425.7926722995558,[['RowPad' '8' 'B' 'T05+']],[['RowPad' '8' 'B' 'T05-']]
50645.70190184944,[['RowPad' '8' 'B' 'T05-']],[['ColumnPad' '5' 'B' 'R08+']]
425.7930010979478,[['ColumnPad' '5' 'B' 'R08+']],[['ColumnPad' '5' 'B' 'R08-']]
469.5744614605829,[['ColumnPad' '5' 'B' 'R08-']],[['ColumnPad' '5' 'B' 'L08+']]
425.7930010979478,[['ColumnPad' '5' 'B' 'L08+']],[['ColumnPad' '5' 'B' 'L08-']]
50883.762970143674,[['ColumnPad' '5' 'B' 'L08-']],[['RowPad' '8' 'B' 'B05+']]
425.7926722995558,[['RowPad' '7' 'B' 'B06+']],[['RowPad' '7' 'B' 'B06-']]
469.5736269478899,[['RowPad' '7' 'B' 'B06-']],[['RowPad' '7' 'B' 'T06+']]
425.7926722995558,[['RowPad' '7' 'B' 'T06+']],[['RowPad' '7' 'B' 'T06-']]
49608.83654310994,[['RowPad' '7' 'B' 'T06-']],[['ColumnPad' '6' 'B' 'R07+']]
425.7923655269066,[['ColumnPad' '6' 'B' 'R07+']],[['ColumnPad' '6' 'B' 'R07-']]
469.57362694789316,[['ColumnPad' '6' 'B' 'R07-']],[['ColumnPad' '6' 'B' 'L07+']]
425.7930010979478,[['ColumnPad' '6' 'B' 'L07+']],[['ColumnPad' '6' 'B' 'L07-']]
49773.266924452415,[['ColumnPad' '6' 'B' 'L07-']],[['RowPad' '7' 'B' 'B06+']]
425.79267229955457,[['RowPad' '6' 'B' 'B07+']],[['RowPad' '6' 'B' 'B07-']]
469.5735670328943,[['RowPad' '6' 'B' 'B07-']],[['RowPad' '6' 'B' 'T07+']]
425.7926722995558,[['RowPad' '6' 'B' 'T07+']],[['RowPad' '6' 'B' 'T07-']]
49129.793453182305,[['RowPad' '6' 'B' 'T07-']],[['ColumnPad' '7' 'B' 'R06+']]
425.7930010979478,[['ColumnPad' '7' 'B' 'R06+']],[['ColumnPad' '7' 'B' 'R06-']]
469.57362694789316,[['ColumnPad' '7' 'B' 'R06-']],[['ColumnPad' '7' 'B' 'L06+']]
425.79300109795014,[['ColumnPad' '7' 'B' 'L06+']],[['ColumnPad' '7' 'B' 'L06-']]
49216.35263323341,[['ColumnPad' '7' 'B' 'L06-']],[['RowPad' '6' 'B' 'B07+']]
425.79267229955457,[['RowPad' '5' 'B' 'B08+']],[['RowPad' '5' 'B' 'B08-']]
469.5736269478899,[['RowPad' '5' 'B' 'B08-']],[['RowPad' '5' 'B' 'T08+']]
425.7926722995558,[['RowPad' '5' 'B' 'T08+']],[['RowPad' '5' 'B' 'T08-']]
49224.86105521339,[['RowPad' '5' 'B' 'T08-']],[['ColumnPad' '8' 'B' 'R05+']]
425.7930010979478,[['ColumnPad' '8' 'B' 'R05+']],[['ColumnPad' '8' 'B' 'R05-']]
469.57362694789015,[['ColumnPad' '8' 'B' 'R05-']],[['ColumnPad' '8' 'B' 'L05+']]
425.7923655269043,[['ColumnPad' '8' 'B' 'L05+']],[['ColumnPad' '8' 'B' 'L05-']]
49231.809150854126,[['ColumnPad' '8' 'B' 'L05-']],[['RowPad' '5' 'B' 'B08+']]
425.79267229955457,[['RowPad' '4' 'B' 'B09+']],[['RowPad' '4' 'B' 'B09-']]
469.5735670328943,[['RowPad' '4' 'B' 'B09-']],[['RowPad' '4' 'B' 'T09+']]
425.79267229955457,[['RowPad' '4' 'B' 'T09+']],[['RowPad' '4' 'B' 'T09-']]
49890.756563193034,[['RowPad' '4' 'B' 'T09-']],[['ColumnPad' '9' 'B' 'R04+']]
425.7930010979478,[['ColumnPad' '9' 'B' 'R04+']],[['ColumnPad' '9' 'B' 'R04-']]
469.5744614605844,[['ColumnPad' '9' 'B' 'R04-']],[['ColumnPad' '9' 'B' 'L04+']]
425.79300109794895,[['ColumnPad' '9' 'B' 'L04+']],[['ColumnPad' '9' 'B' 'L04-']]
49819.10374118367,[['ColumnPad' '9' 'B' 'L04-']],[['RowPad' '4' 'B' 'B09+']]
425.79302312390814,[['RowPad' '3' 'B' 'B10+']],[['RowPad' '3' 'B' 'B10-']]
469.5736269478897,[['RowPad' '3' 'B' 'B10-']],[['RowPad' '3' 'B' 'T10+']]
425.79267229955457,[['RowPad' '3' 'B' 'T10+']],[['RowPad' '3' 'B' 'T10-']]
51105.17323807003,[['RowPad' '3' 'B' 'T10-']],[['ColumnPad' '10' 'B' 'R03+']]
425.7923655269043,[['ColumnPad' '10' 'B' 'R03+']],[['ColumnPad' '10' 'B' 'R03-']]
469.5736269478917,[['ColumnPad' '10' 'B' 'R03-']],[['ColumnPad' '10' 'B' 'L03+']]
425.7930010979484,[['ColumnPad' '10' 'B' 'L03+']],[['ColumnPad' '10' 'B' 'L03-']]
50958.46899628039,[['ColumnPad' '10' 'B' 'L03-']],[['RowPad' '3' 'B' 'B10+']]
425.7926722995571,[['RowPad' '2' 'B' 'B11+']],[['RowPad' '2' 'B' 'B11-']]
469.57362694789015,[['RowPad' '2' 'B' 'B11-']],[['RowPad' '2' 'B' 'T11+']]
425.79302312390814,[['RowPad' '2' 'B' 'T11+']],[['RowPad' '2' 'B' 'T11-']]
52830.2969185283,[['RowPad' '2' 'B' 'T11-']],[['ColumnPad' '11' 'B' 'R02+']]
425.7930010979484,[['ColumnPad' '11' 'B' 'R02+']],[['ColumnPad' '11' 'B' 'R02-']]
469.573626947892,[['ColumnPad' '11' 'B' 'R02-']],[['ColumnPad' '11' 'B' 'L02+']]
425.7930010979484,[['ColumnPad' '11' 'B' 'L02+']],[['ColumnPad' '11' 'B' 'L02-']]
52614.05071273589,[['ColumnPad' '11' 'B' 'L02-']],[['RowPad' '2' 'B' 'B11+']]
425.7926722995555,[['RowPad' '11' 'B' 'B03+']],[['RowPad' '11' 'B' 'B03-']]
469.57362694789003,[['RowPad' '11' 'B' 'B03-']],[['RowPad' '11' 'B' 'T03+']]
425.79302312390786,[['RowPad' '11' 'B' 'T03+']],[['RowPad' '11' 'B' 'T03-']]
51277.28684765922,[['RowPad' '11' 'B' 'T03-']],[['ColumnPad' '3' 'B' 'R11+']]
425.79300109795014,[['ColumnPad' '3' 'B' 'R11+']],[['ColumnPad' '3' 'B' 'R11-']]
469.57362694789015,[['ColumnPad' '3' 'B' 'R11-']],[['ColumnPad' '3' 'B' 'L11+']]
425.79300109794553,[['ColumnPad' '3' 'B' 'L11+']],[['ColumnPad' '3' 'B' 'L11-']]
51693.255281629965,[['ColumnPad' '3' 'B' 'L11-']],[['RowPad' '11' 'B' 'B03+']]
425.7926722995558,[['RowPad' '10' 'B' 'B04+']],[['RowPad' '10' 'B' 'B04-']]
469.5735670328944,[['RowPad' '10' 'B' 'B04-']],[['RowPad' '10' 'B' 'T04+']]
425.7926722995552,[['RowPad' '10' 'B' 'T04+']],[['RowPad' '10' 'B' 'T04-']]
48854.392708201594,[['RowPad' '10' 'B' 'T04-']],[['ColumnPad' '4' 'B' 'R10+']]
425.79300109795014,[['ColumnPad' '4' 'B' 'R10+']],[['ColumnPad' '4' 'B' 'R10-']]
469.57362694789015,[['ColumnPad' '4' 'B' 'R10-']],[['ColumnPad' '4' 'B' 'L10+']]
425.7923655269043,[['ColumnPad' '4' 'B' 'L10+']],[['ColumnPad' '4' 'B' 'L10-']]
49211.33608433249,[['ColumnPad' '4' 'B' 'L10-']],[['RowPad' '10' 'B' 'B04+']]
425.7926722995558,[['RowPad' '9' 'B' 'B05+']],[['RowPad' '9' 'B' 'B05-']]
469.57362694789003,[['RowPad' '9' 'B' 'B05-']],[['RowPad' '9' 'B' 'T05+']]
425.7930231239075,[['RowPad' '9' 'B' 'T05+']],[['RowPad' '9' 'B' 'T05-']]
46912.61595266625,[['RowPad' '9' 'B' 'T05-']],[['ColumnPad' '5' 'B' 'R09+']]
425.7930010979478,[['ColumnPad' '5' 'B' 'R09+']],[['ColumnPad' '5' 'B' 'R09-']]
469.5744614605829,[['ColumnPad' '5' 'B' 'R09-']],[['ColumnPad' '5' 'B' 'L09+']]
425.7930010979478,[['ColumnPad' '5' 'B' 'L09+']],[['ColumnPad' '5' 'B' 'L09-']]
47201.364082222244,[['ColumnPad' '5' 'B' 'L09-']],[['RowPad' '9' 'B' 'B05+']]
425.7926722995558,[['RowPad' '8' 'B' 'B06+']],[['RowPad' '8' 'B' 'B06-']]
469.5735670328945,[['RowPad' '8' 'B' 'B06-']],[['RowPad' '8' 'B' 'T06+']]
425.7926722995558,[['RowPad' '8' 'B' 'T06+']],[['RowPad' '8' 'B' 'T06-']]
45513.57902917616,[['RowPad' '8' 'B' 'T06-']],[['ColumnPad' '6' 'B' 'R08+']]
425.7923655269043,[['ColumnPad' '6' 'B' 'R08+']],[['ColumnPad' '6' 'B' 'R08-']]
469.57362694789316,[['ColumnPad' '6' 'B' 'R08-']],[['ColumnPad' '6' 'B' 'L08+']]
425.7930010979478,[['ColumnPad' '6' 'B' 'L08+']],[['ColumnPad' '6' 'B' 'L08-']]
45725.62121360295,[['ColumnPad' '6' 'B' 'L08-']],[['RowPad' '8' 'B' 'B06+']]
425.7926722995558,[['RowPad' '7' 'B' 'B07+']],[['RowPad' '7' 'B' 'B07-']]
469.5736269478899,[['RowPad' '7' 'B' 'B07-']],[['RowPad' '7' 'B' 'T07+']]
425.79267229955457,[['RowPad' '7' 'B' 'T07+']],[['RowPad' '7' 'B' 'T07-']]
44708.26216199262,[['RowPad' '7' 'B' 'T07-']],[['ColumnPad' '7' 'B' 'R07+']]
425.7930010979478,[['ColumnPad' '7' 'B' 'R07+']],[['ColumnPad' '7' 'B' 'R07-']]
469.57362694789015,[['ColumnPad' '7' 'B' 'R07-']],[['ColumnPad' '7' 'B' 'L07+']]
425.7930010979478,[['ColumnPad' '7' 'B' 'L07+']],[['ColumnPad' '7' 'B' 'L07-']]
44836.88670525442,[['ColumnPad' '7' 'B' 'L07-']],[['RowPad' '7' 'B' 'B07+']]
425.7926722995558,[['RowPad' '6' 'B' 'B08+']],[['RowPad' '6' 'B' 'B08-']]
469.5735670328943,[['RowPad' '6' 'B' 'B08-']],[['RowPad' '6' 'B' 'T08+']]
425.79267229955457,[['RowPad' '6' 'B' 'T08+']],[['RowPad' '6' 'B' 'T08-']]
44528.88675651499,[['RowPad' '6' 'B' 'T08-']],[['ColumnPad' '8' 'B' 'R06+']]
425.79300109795014,[['ColumnPad' '8' 'B' 'R06+']],[['ColumnPad' '8' 'B' 'R06-']]
469.57362694789316,[['ColumnPad' '8' 'B' 'R06-']],[['ColumnPad' '8' 'B' 'L06+']]
425.7923655269043,[['ColumnPad' '8' 'B' 'L06+']],[['ColumnPad' '8' 'B' 'L06-']]
44570.29237450372,[['ColumnPad' '8' 'B' 'L06-']],[['RowPad' '6' 'B' 'B08+']]
425.7926722995558,[['RowPad' '5' 'B' 'B09+']],[['RowPad' '5' 'B' 'B09-']]
469.5736269478899,[['RowPad' '5' 'B' 'B09-']],[['RowPad' '5' 'B' 'T09+']]
425.7926722995558,[['RowPad' '5' 'B' 'T09+']],[['RowPad' '5' 'B' 'T09-']]
44982.94448989861,[['RowPad' '5' 'B' 'T09-']],[['ColumnPad' '9' 'B' 'R05+']]
425.7930010979478,[['ColumnPad' '9' 'B' 'R05+']],[['ColumnPad' '9' 'B' 'R05-']]
469.5744614605844,[['ColumnPad' '9' 'B' 'R05-']],[['ColumnPad' '9' 'B' 'L05+']]
425.7930010979478,[['ColumnPad' '9' 'B' 'L05+']],[['ColumnPad' '9' 'B' 'L05-']]
44936.908410139535,[['ColumnPad' '9' 'B' 'L05-']],[['RowPad' '5' 'B' 'B09+']]
425.79267229955457,[['RowPad' '4' 'B' 'B10+']],[['RowPad' '4' 'B' 'B10-']]
469.5735670328943,[['RowPad' '4' 'B' 'B10-']],[['RowPad' '4' 'B' 'T10+']]
425.79267229955457,[['RowPad' '4' 'B' 'T10+']],[['RowPad' '4' 'B' 'T10-']]
46051.700807276655,[['RowPad' '4' 'B' 'T10-']],[['ColumnPad' '10' 'B' 'R04+']]
425.7923655269055,[['ColumnPad' '10' 'B' 'R04+']],[['ColumnPad' '10' 'B' 'R04-']]
469.5736269478917,[['ColumnPad' '10' 'B' 'R04-']],[['ColumnPad' '10' 'B' 'L04+']]
425.7930010979478,[['ColumnPad' '10' 'B' 'L04+']],[['ColumnPad' '10' 'B' 'L04-']]
45921.57445933252,[['ColumnPad' '10' 'B' 'L04-']],[['RowPad' '4' 'B' 'B10+']]
425.79267229955457,[['RowPad' '3' 'B' 'B11+']],[['RowPad' '3' 'B' 'B11-']]
469.57362694789015,[['RowPad' '3' 'B' 'B11-']],[['RowPad' '3' 'B' 'T11+']]
425.7926722995571,[['RowPad' '3' 'B' 'T11+']],[['RowPad' '3' 'B' 'T11-']]
47693.85256066953,[['RowPad' '3' 'B' 'T11-']],[['ColumnPad' '11' 'B' 'R03+']]
425.7930010979481,[['ColumnPad' '11' 'B' 'R03+']],[['ColumnPad' '11' 'B' 'R03-']]
469.5736269478917,[['ColumnPad' '11' 'B' 'R03-']],[['ColumnPad' '11' 'B' 'L03+']]
425.7930010979481,[['ColumnPad' '11' 'B' 'L03+']],[['ColumnPad' '11' 'B' 'L03-']]
47485.856609827475,[['ColumnPad' '11' 'B' 'L03-']],[['RowPad' '3' 'B' 'B11+']]
425.7926722995555,[['RowPad' '11' 'B' 'B04+']],[['RowPad' '11' 'B' 'B04-']]
469.57362694789003,[['RowPad' '11' 'B' 'B04-']],[['RowPad' '11' 'B' 'T04+']]
425.79302312390786,[['RowPad' '11' 'B' 'T04+']],[['RowPad' '11' 'B' 'T04-']]
45839.76551332204,[['RowPad' '11' 'B' 'T04-']],[['ColumnPad' '4' 'B' 'R11+']]
425.79300109794553,[['ColumnPad' '4' 'B' 'R11+']],[['ColumnPad' '4' 'B' 'R11-']]
469.57446146058595,[['ColumnPad' '4' 'B' 'R11-']],[['ColumnPad' '4' 'B' 'L11+']]
425.79300109795014,[['ColumnPad' '4' 'B' 'L11+']],[['ColumnPad' '4' 'B' 'L11-']]
46252.492229756324,[['ColumnPad' '4' 'B' 'L11-']],[['RowPad' '11' 'B' 'B04+']]
425.7930231239075,[['RowPad' '10' 'B' 'B05+']],[['RowPad' '10' 'B' 'B05-']]
469.57362694789003,[['RowPad' '10' 'B' 'B05-']],[['RowPad' '10' 'B' 'T05+']]
425.7926722995558,[['RowPad' '10' 'B' 'T05+']],[['RowPad' '10' 'B' 'T05-']]
43473.77187225029,[['RowPad' '10' 'B' 'T05-']],[['ColumnPad' '5' 'B' 'R10+']]
425.7923655269043,[['ColumnPad' '5' 'B' 'R10+']],[['ColumnPad' '5' 'B' 'R10-']]
469.57362694789015,[['ColumnPad' '5' 'B' 'R10-']],[['ColumnPad' '5' 'B' 'L10+']]
425.79300109794553,[['ColumnPad' '5' 'B' 'L10+']],[['ColumnPad' '5' 'B' 'L10-']]
43819.505925700134,[['ColumnPad' '5' 'B' 'L10-']],[['RowPad' '10' 'B' 'B05+']]
425.7926722995552,[['RowPad' '9' 'B' 'B06+']],[['RowPad' '9' 'B' 'B06-']]
469.57362694789003,[['RowPad' '9' 'B' 'B06-']],[['RowPad' '9' 'B' 'T06+']]
425.79302312390814,[['RowPad' '9' 'B' 'T06+']],[['RowPad' '9' 'B' 'T06-']]
41656.97995349549,[['RowPad' '9' 'B' 'T06-']],[['ColumnPad' '6' 'B' 'R09+']]
425.7930010979478,[['ColumnPad' '6' 'B' 'R09+']],[['ColumnPad' '6' 'B' 'R09-']]
469.57362694789015,[['ColumnPad' '6' 'B' 'R09-']],[['ColumnPad' '6' 'B' 'L09+']]
425.7930010979478,[['ColumnPad' '6' 'B' 'L09+']],[['ColumnPad' '6' 'B' 'L09-']]
41924.40195529023,[['ColumnPad' '6' 'B' 'L09-']],[['RowPad' '9' 'B' 'B06+']]
425.79302312390814,[['RowPad' '8' 'B' 'B07+']],[['RowPad' '8' 'B' 'B07-']]
469.57362694789015,[['RowPad' '8' 'B' 'B07-']],[['RowPad' '8' 'B' 'T07+']]
425.7926722995558,[['RowPad' '8' 'B' 'T07+']],[['RowPad' '8' 'B' 'T07-']]
40463.43431362125,[['RowPad' '8' 'B' 'T07-']],[['ColumnPad' '7' 'B' 'R08+']]
425.7930010979478,[['ColumnPad' '7' 'B' 'R08+']],[['ColumnPad' '7' 'B' 'R08-']]
469.57362694789015,[['ColumnPad' '7' 'B' 'R08-']],[['ColumnPad' '7' 'B' 'L08+']]
425.7923655269043,[['ColumnPad' '7' 'B' 'L08+']],[['ColumnPad' '7' 'B' 'L08-']]
40642.495278638155,[['ColumnPad' '7' 'B' 'L08-']],[['RowPad' '8' 'B' 'B07+']]
425.7926722995558,[['RowPad' '7' 'B' 'B08+']],[['RowPad' '7' 'B' 'B08-']]
469.57362694789015,[['RowPad' '7' 'B' 'B08-']],[['RowPad' '7' 'B' 'T08+']]
425.79302312390814,[['RowPad' '7' 'B' 'T08+']],[['RowPad' '7' 'B' 'T08-']]
39949.03470510165,[['RowPad' '7' 'B' 'T08-']],[['ColumnPad' '8' 'B' 'R07+']]
425.7930010979478,[['ColumnPad' '8' 'B' 'R07+']],[['ColumnPad' '8' 'B' 'R07-']]
469.57446146058595,[['ColumnPad' '8' 'B' 'R07-']],[['ColumnPad' '8' 'B' 'L07+']]
425.79300109795014,[['ColumnPad' '8' 'B' 'L07+']],[['ColumnPad' '8' 'B' 'L07-']]
40032.731648902,[['ColumnPad' '8' 'B' 'L07-']],[['RowPad' '7' 'B' 'B08+']]
425.7926722995558,[['RowPad' '6' 'B' 'B09+']],[['RowPad' '6' 'B' 'B09-']]
469.5735670328945,[['RowPad' '6' 'B' 'B09-']],[['RowPad' '6' 'B' 'T09+']]
425.7926722995558,[['RowPad' '6' 'B' 'T09+']],[['RowPad' '6' 'B' 'T09-']]
40139.90173840593,[['RowPad' '6' 'B' 'T09-']],[['ColumnPad' '9' 'B' 'R06+']]
425.7930010979478,[['ColumnPad' '9' 'B' 'R06+']],[['ColumnPad' '9' 'B' 'R06-']]
469.5744614605844,[['ColumnPad' '9' 'B' 'R06-']],[['ColumnPad' '9' 'B' 'L06+']]
425.79300109794895,[['ColumnPad' '9' 'B' 'L06+']],[['ColumnPad' '9' 'B' 'L06-']]
40125.76808731711,[['ColumnPad' '9' 'B' 'L06-']],[['RowPad' '6' 'B' 'B09+']]
425.7926722995558,[['RowPad' '5' 'B' 'B10+']],[['RowPad' '5' 'B' 'B10-']]
469.57362694789015,[['RowPad' '5' 'B' 'B10-']],[['RowPad' '5' 'B' 'T10+']]
425.79302312390814,[['RowPad' '5' 'B' 'T10+']],[['RowPad' '5' 'B' 'T10-']]
41026.19222922966,[['RowPad' '5' 'B' 'T10-']],[['ColumnPad' '10' 'B' 'R05+']]
